data/ca/10006284/150362/936926345.html,Ocean Club Resort,"""We had another wonderful stay.We reserve the the same 2 bedroom every year in building 9.\nExcept for the pots and pans everything has been updated.Rooms were clean and comfortable.\nWe plan on coming back next year which will make it about 10 times.",5,positive,4 days ago,118 Grace Bay Rd,"('Grace Bay',)",,TKCA 1ZZ
data/ca/10006284/150362/936512904.html,Ocean Club Resort,"""OC is a very nice, accommodating and relaxing. Our only recommendation would be to improve the kitchenette with a few sharp knives (steak) and a cutting board. Also the coffee offered is horrible.  It wouldn\u2019t take much to upgrade these few dissatisfactions.  ",4,positive,1 week ago,118 Grace Bay Rd,"('Grace Bay',)",,TKCA 1ZZ
data/ca/147293/150854/873990496.html,Hotel Riu Palace Macao,"""My husband and I had a marvelous Christmas holiday in Riu Palace Macao back in December 2022.\nThe hotel is cosy, not very big \u2013 for just 300 people (rooms?) compared to 3,000 people (rooms?) in Riu Republica for instance. There\u2019s a main building, with the lobby, bar, buffet, and the largest portion of rooms, plus two other, smaller buildings with only rooms (these are all superior deluxe). The latter are very close to the beach.\nThe reception staff is very helpful and accommodating. We dealt mostly with Ann-Marie, and she promptly responded to all our queries and whatever issues we had (not many).\nThe superior deluxe room is spacious, with a walk-in shower, a jacuzzi bath and a separate toilet. The living area, except the bed, contains a sofa, a table with two chairs, a chest of drawers, a wardrobe and a fridge mini bar, plus the optics. We found our room absolutely sufficient. The balcony was nice, too.\nThe hotel beach is excellent. We can say that it\u2019s one of the best beaches in Punta Cana, and we\u2019ve seen a few: Uverto Alto (Grand Sirenis, Breathless) and Playa Bavaro (Lopesan), and Arena Gorda (Riu Republica). This stretch of the beach is between Arena Gorda and Playa Bavaro and is EXCELLENT! Wide, long, with very fine, almost white sand. The sea, however, is rough. Also, there was quite a lot of algae, both on the beach and in the sea. Whereas it\u2019s nature and the hotel can\u2019t do much about it, we\u2019d like to point out that the hotel should be responsible for cleaning the beach. It\u2019s unacceptable to have loads and loads of algae all around the loungers. The beach staff should be working on it since the dawn every day.\nApart from the buffet (serving breakfast and dinner), there is the luncheon restaurant, close to the beach and the pools. For dinner, you can choose from four a la carte restaurants: Japanese, Italian, French, and steakhouse. We never went to the Japanese one, but we found the rest very good, especially French (Krystal) and steakhouse, where they also serve lobster. The food was good. Not Michelin-good, but good.\nThe service throughout our stay was above average. As long as you\u2019re nice to the staff, they\u2019re nice back to you. We didn\u2019t have any issues, except the language barrier. It\u2019s really a shame that Dominicans don\u2019t want to learn English. It would so much easier for everybody!\nRiu Palace Macao will be closed between April 2023 and October 2023, as it is to undergo total renovation (a bit overdue). We\u2019re considering returning to this hotel after the renovation is complete.",4,positive,"January 5, 2023",Avenida Estados Unidos Playa Arena Gorda,"('',)",La Altagracia Province,23302
data/ca/147293/150854/871699528.html,Hotel Riu Palace Macao,"""This is the 4th time we\u2019ve been to this hotel and we enjoyed our stay just as much as other times, the pool areas and beach is lovely (seaweed isn\u2019t something that can be controlled unfortunately) the staff are amazing and really try hard to please. Yes the rooms do need refurbishing (cupboard door don\u2019t close, switches\u002Flights don\u2019t work etc) but the rooms are well cared for and kept nice and clean and the drinks and bathroom was kept stocked up with whatever you needed. Overall definitely worth a visit just don\u2019t expect 5*, more of a 3*+ but we feel the staff make up for the shortfall else where. Special thank you to Juan Frailey, Mariela & Jashander at dinner service, Jose and Rivera on the pool drinks service, Winston and Domingo at breakfast and last but not least Elisabien on evening drinks service who always had a welcoming smile and nothing was ever too much for.",4,positive,"December 14, 2022",Avenida Estados Unidos Playa Arena Gorda,"('',)",La Altagracia Province,23302
data/ca/147293/150854/935764169.html,Hotel Riu Palace Macao,"""My husband and I were recommended to go to this resort because it had been recently renovated, and that was definitely apparent. Our room was very comfortable; everything was new and worked well. We had asked for a quiet location, and indeed it was very quiet and private. We had a couple of special requests and reception handled them to our complete satisfaction. \nWe ate nearly every meal at the international buffet and found the food to be very good; fresh, delicious ingredients, well prepared. The service was great, Welington and Antonio being standouts among the staff.\nWe also enjoyed the Bar Cubano, where Johan, Rael, and Yokasta provided excellent drinks and superb service.\nThe wind and surf were too high to permit ocean swimming, which was the one downside to the whole trip, but we made use of the large \""quiet\"" pool. It was not exactly striped for lanes, but at times we could and did swim laps.\nI've saved the best for last. The people there are truly wonderful. I've named a few, but really all staff members do their absolute best to make your stay enjoyable. In addition, there were some very friendly visitors from UK, Portugal, Belgium, Germany, Canada, and the US. Chatting with them made the vacation even better.",5,positive,1 week ago,Avenida Estados Unidos Playa Arena Gorda,"('',)",La Altagracia Province,23302
data/ca/147293/150854/933899636.html,Hotel Riu Palace Macao,"""We are the Elite Club guests. I am very disappointed with the service. We travel quite regularly, but I have never seen such a lack of organization, courtesy, and care. Nobody knows what they are doing, nobody is responsible for anything, and there is no communication as most servers here speak very little English. They treat you like you are a nuisance. When we arrived, we were not assisted to our room. We were told, \""You go straight by the pool, and it is there.\"" We had a dinner reservation at the French restaurant. We came on time, but there was no table available. We were promised that it was going to be only 20\u201330 minutes. After which time we were completely ignored and given an attitude, so eventually we left. I made an appointment with the manager of this resort, Rani Ghosheh, the day before, so I went to see him. I was shocked to find out that he was not there, and I was informed that \u201EMaybe he just left and is spending time with his family.\"" They had no idea when he was going to be back. They are not able to call him, as he only has a private phone.\n\nThe staff clearly lacks the training required. To be continued...",3,negative,3 weeks ago,Avenida Estados Unidos Playa Arena Gorda,"('',)",La Altagracia Province,23302
data/ca/147293/150854/936945479.html,Hotel Riu Palace Macao,"""Having been to this resort every year for 11 years and twice one year to take my friend for her birthday, you can tell that I am a fan.\nThat being said, I think I can say that I can deliver an unbiased review.\nThis hotel is top notch because of its staff and the service they deliver. They are friendly, remember you from year to year, and are genuinely happy to see you and serve you. It is not dependent on the size of the tip you pass on, or not, it is how friendly and polite you are to them!\nWe always tip small as we go and then deliver a well deserved tip to those that have stood out to us, at the end of our holiday.\nThe rooms are lovely after the refurbishment. Other customers have been complaining of damp but you have to realise that you are in a humid setting and so air circulation is of utmost importance. We were in the main building. We left the air con on while we were not in the room (it stays on even if you have not put your key card in the slot), and then opened the balcony doors when we returned to the room at the end of the day to let air in. Same in the evening and we slept with the balcony door slightly open to let in fresh air and breeze. We had no damp or mould problems whatsoever.\nWe initially had a problem with our room. Having booked from the UK we did not have the new descriptions of the rooms and so we did not have a double \u002F king bed, but two separate beds. I spoke to Charles at reception, quietly and politely, and he organised a room change two days later (they were very busy). Our new room had a king bed. He did laugh and say that most wives would be happy at having separate beds - LOL. I have noticed that if you instantly go \""on the attack\"" with front desk you do not necessarily get the best outcome. The front desk are slightly sterner than the remainder of the staff (with exception of Charles) and could do with some more training on how to handle difficult situations, but being front of house I should imagine they have to deal with all sorts so I can understand their defenses being up at times. (I heard an example of \""all sorts\"" when at reception!).\n\nNow to the remainder.... (in my opinion)\nRestaurants: Steakhouse - wonderful - Fillet Steak and Lobster were amazing. Chicken salad starter was disappointing but crab cakes were lovely. Chocolate cake dessert was excellent. Italian - very good - Starter buffet was good, Lamb cutlets were lovely. Krystals - very good - used to be the place to go for the steak, but this was not as good as the steakhouse this year. The Prawn salad starter was delicious and the fish main dish was superb. Across all restaurants the desserts were a bit disappointing, but you can always go to the buffet to pick your own selection of desserts, after your meal.\nBuffet: Breakfast - there is definitely something for EVERYONE and all good quality. The omelette's are cooked fresh, there is a good selection of cereals, smoothies, yoghurts, fruit, continental meats, cheeses, breads, muffins, pastries, croissants.... eggs fried, over easy, scrambled, boiled... bacon, sausages, tomatoes, baked beans, hash browns and then there;s the pancakes, donuts... \nEvenings - ALL the food we have eaten over the past eleven years has been great. A couple of dishes were not what we were expecting, but you can try and if you do not like, you can go pick something else. The carvery meats are delicious - chicken, gammon, beef...\nBars & Drinks: ALL good. If you don't see what you like, ASK...\nBEWARE of drinking too many cocktails - it will upset your stomach, which a lot of guests report as an illness or food poisoning, but is just not true!\nPools: One relaxing, one used for water aerobics and then relaxing and one swim up - which is the party pool as the day wears on.\nI have seen customers complaining about the noise from this pool - if you don't like it, don't sit near it would be my recommendation. We sit on the beach between the pool and the main public beach, which gives us access to the pools when we want it but we are far enough away to not be bothered by any \""party\"" noise. Guests are entitled to enjoy themselves and if the party pool is your enjoyment, then go ahead I say. You also get a breeze from the sea by sitting on the sand.\nStaff: excellent, genuine, happy, caring.... I cannot find enough adjectives to describe them in a deserving way. They absolutely make this hotel and deserve a whole heap of praise.\nThis hotel is busier. It has added more rooms. There are more beds around the pools to accommodate the growth. We were worried that it would feel too busy but the addition of Pepe's lunch bar and the Sports bar, along with the replacement of the indoor theatre with outside space for day time and evening seating and entertainment, seems to have spread everyone out enough. We never failed to get a seat by day or night. The main bar was also less busy as it is now enclosed and air conditioned.\nThe Elite bar (we were not Elite but you can see this in the reception area), never seemed to have more than 5 persons in it, mostly one or two, so we commented that perhaps this would be better utilised as a shop, similar to that in the Palace Bavaro next door, to be able to buy toiletries, cigarettes and mementos, rather than having to walk to the next hotel.\nSpecial mentions: Charles - Reception. Danny - main bar. Pedro (our family) - pool and beach area. Diomedes, Leonarda, Matteo, Santos. Francias and Palenco - all restaurant \u002F buffet, Smarlin and Jose at the pool bar. Thank you all for making our holiday the absolute BEST. \nSee you in 2025",4,positive,3 days ago,Avenida Estados Unidos Playa Arena Gorda,"('',)",La Altagracia Province,23302
data/ca/147293/150854/937272021.html,Hotel Riu Palace Macao,"""We spent a week at this beautiful resort Jan 19-26.  The resort was spotless clean, beach was clean and they were there every day picking up seaweed etc.  the food was excellent - we ate at the steakhouse and then spent most of our meals at the buffet and the restaurant by the pool.  The staff went above and beyond to help, they were super pleasant always smiling.  The RiuFun team - SPECTACULAR!  Entertainment was good each night - and the RIU Parties were a blast - definitely an experience for sure!  It was the most relaxing week we've had in a long time.  We loved that the resort is small, and everything was close.  We also loved that it was quiet and relaxed vibes, but there was always things to do and have fun!   \n\n We have already booked for next year!  Can't wait to get back!",5,positive,yesterday,Avenida Estados Unidos Playa Arena Gorda,"('',)",La Altagracia Province,23302
data/ca/147293/150854/936109211.html,Hotel Riu Palace Macao,"""My mom and my 2 sisters & myself just returned from a week-long vacation at Macao. I'm a huge RIU fan so had to try out the newly remodeled resort and was not disappointed. I have never stayed the same place twice but have been to both the RIU Palace Punta Cana and Bamboo just down the beach so I know the area and the beaches! The employees at this hotel are remarkable. I can't say one negative thing about them! I rely on other travelers opinions so here is mine! \n\nWe arrived on a Saturday afternoon. Got ready and went to the Neon party. We got our faces painted, got drinks and had a good time. We wore neon dresses but people also wore swimsuits as there are pools there. Either works. It was loud but still fun. We dressed for each day but didn't head over to the parties the rest of the week.\n\nThe rooms are very clean and always had a great stock of towels. Very nicely remodeled & beds were super comfy! We were on 3rd floor so got enough steps in each day! No complains about walk-in shower ... always had hot water! Having to put a keycard in to run electricity was kind of a pain but you get used to it. Phones, etc, won't charge overnight without it! Please remember to tip your housekeeping\u002Fservers\u002Fwait staff. They deserve it. We also brought 2 bags of DampRid and was glad we did! Crazy how much water was collected!\n\nEvery morning we ate at the buffet and if you can't find anything you like, then you're too picky! Our waiters ... Dagoberto & Wilman were our favorites and always had a smile! We appreciated their daily hugs & conversation! We ate a couple times at the buffet for lunch but preferred a quick, lighter lunch at Pepe's Food ... loved their chicken strips with chips & guac! \n\nWe ate 1 night at the buffet, otherwise ate at the other restaurants with the Steakhouse (2 nights) and Krystal (2 nights) being our favorites! You can't go wrong with the fillet & shrimp (done perfectly) at the Steakhouse and I had the Robalo fish at Krystal ... SO good & not fishy tasting! Don't order the steak at Krystal (tough). It got sent back and ordered the short ribs instead which were amazing ... they just fell apart! We thought both the Italian and Japanese were good. We always found something good to eat!\n\nI'm one who likes to workout in the mornings at the resort and enjoyed the fitness center. Very clean and good selection of free-weights, weight machines and cardio machines. Note that the free weights are measured in kg ... not lbs. I just thought I was tired from traveling but nope ... got that figured out pretty quick!\n\nAs like every other vacation, before heading for workouts I'd head down to the beach with our towels and get our spots ready for the day. I did that the 1st morning and that was it. There are plenty of chairs and spots to pick both in the sun and shade! And we had no issues when we were done at the beach to go to the swim-up bar and find chairs! \n\nWe were a little nervous about the weather as it showed rain every day. Don't even pay attention to that. We had 1 day of rain and a few quick showers and that was it. The day it did rain we spent by the swim-up bar just playing card games I brought along. If you want to find the most genuine person with a fabulous smile and who makes great drinks, find Bermudez in the swim-up bar. He is awesome!!! On our rainy day we \""drank the rainbow\"" throughout the day. Red\u002Forange\u002Fyellow\u002Fgreen\u002Fblue\u002Fpurple drinks & Bermudez made them all. So yummy & fun to see what he'd bring us next. Some of our favorite drinks during the week were espresso martini with Baileys & a chocolate martini with Baileys, but be careful! ;) We did enjoy The Cubano bar with Danny making drinks! Entertainment was good on the nights they had it! Great music and dancing shows. And then there was a singer and dancing afterwards. Entertainment staff member, George, always lit up the dance floor and kept us entertained all week!\n\nWe did do 1 excursion called \""Wild on Punta Cana Super Combo\"" which was OK. It was fun to get out and see the country! Swimming in the cenote was beautiful and the catamaran ride with open bar to the sand bar was fun. And we enjoyed a great lunch.\n\nAll in all this was a great place to vacation! Adults only was a bonus! I have and love kids ... but not having them on vacation was relaxing. Don't hesitate to visit here!! You won't regret it. Any other questions just let me know!",4,positive,1 week ago,Avenida Estados Unidos Playa Arena Gorda,"('',)",La Altagracia Province,23302
data/ca/147293/150854/738142619.html,Hotel Riu Palace Macao,"""I am a little late on this review but I wanted to give a real review to those thinking of staying here. I have stayed at the RIU Palace in Aruba and thought we would be fine staying here. I was wrong. Upon arrival at the resort we were told that we were \""upgraded\"" to the other neighbor RIU resort. We explained to them that we chose this resort for the adults only option and for the many great reviews we have read. They continued to try and sell us on the other resort. We declined. After some hesitation they gave us room keys to our first room. We had booked an ocean front and we were given a small room with a balcony with a large white wall directly in front of it where we could only see the sky. Seriously. The room had a very strong smell of bug spray also. We were both very upset. My fianc\u00E9 had gone back to the front desk where they told him they were overbooked and could not give us a new room for a few days. He told them this was unacceptable and they said they could not get us another room until the next day. We were ready to leave on day 1 of 10.  The next day we were given the room we booked which was much better. The room was nice and had a large shower and nice balcony.\n      The best part of the vacation was the beach. We normally go back and forth from the pool to beach. Unfortunately we were not fans of the pools. There was a swim up bar with a pool that we did not go to because there were way too many people in there and they seemed to never get out to use the restrooms. Sorry but thats gross.  We were mainly in the pool next to it but we were yelled at for having drinks on the side of the pool. Apparently you can't have drinks in the other pools? Unfortunately we will not be returning to this resort and will definitely not be recommending it to anyone. The beach area and the drinks were the best part of this trip which is why I give it three stars.",3,negative,"January 7, 2020",Avenida Estados Unidos Playa Arena Gorda,"('',)",La Altagracia Province,23302
