data_sj/ca/187147/641585/931187282.html,Hotel Caron le Marais,"""My daughter and I spent a week in Paris in this perfectly located hotel. It felt like a home away from home, with exceptionally welcoming and friendly staff, clean and cosy rooms and well priced breakfast. \nWe will definitely stay again on our next trip to Paris.",5,positive,"December 27, 2023",3 rue Caron 04 Arr.,"('Paris',)",Ile-de-France,75004
data_sj/ca/187147/641585/926920265.html,Hotel Caron le Marais,"""This is a mini hotel in the heart of the city. Located in a very small charming street close to great restaurants and nice shops. Walking distance to all major attractions. Staff was very friendly and eager to help. Our room was very clean with comfortable king bed and very nice floor to ceiling window that opens. You can hear church bells in the room! Clean bathroom with  high quality amenities. All felt very new and modern although in a small historical building. \nHave in mind, this is VERY small property, including closet, room, stairs, front desk and breakfast area. But it is Paris \u2764\uFE0F",5,positive,"November 22, 2023",3 rue Caron 04 Arr.,"('Paris',)",Ile-de-France,75004
data_sj/ca/187147/641585/926168398.html,Hotel Caron le Marais,"""This hotel is small, beautiful and clean, with tons of activities and shopping all around. I would highly recommend it to anyone coming to Paris! The Metro is within walking distance. Cafes and bakeries on every corner..perfect for a couple or small family",5,positive,"November 16, 2023",3 rue Caron 04 Arr.,"('Paris',)",Ile-de-France,75004
data_sj/ca/187147/641585/920385967.html,Hotel Caron le Marais,"""What a great hotel!  We stayed here for a short stay in Paris.  Be aware, the room is VERY small (which we knew going in), but perfect for a short stay.  If you are planning on a longer stay, or bringing a lot of luggage, it will seem snug.  But, while short on space, it was clean and the bed itself was very comfortable and the bathroom was large in comparison.  And the shower had the such great shower pressure, along with ample hot water!  The staff were lovely! There is always someone manning the front desk and door - you leave your keys with them when you leave for the day and they return them when you do - and everyone we met were gracious and friendly.  We did not have breakfast in the hotel, though it is available for a fee, as was room service.  The hotel is near a number of small cafes and patisseries, all that serve breakfast, as well as many others open for lunch and dinner.  I would highly recommend this hotel!",5,positive,"October 8, 2023",3 rue Caron 04 Arr.,"('Paris',)",Ile-de-France,75004
data_sj/ca/187147/641585/932794188.html,Hotel Caron le Marais,"""We love this hotel. We were traveling with family and needed three rooms \u002F two needed to be together. Fortunately Hotel Caron was able to accommodate us. We loved the rooms - yes small but still very workable. The beds were comfortable - the rooms were very clean. The complimentary snacks were a first for us - and the location of the hotel\nIs perfect! Right in the Marais - next to great restaurants on St Catherine\u2019s Square. \nAbove all the staff was welcoming and helpful, Suli, Katherine and Yves all made our stay in Paris quite enjoyable.  Yes we will return and we\u2019ve already recommended Hotel Caron to several friends.\nOnly downside \u002F there is a bar across the street. It was noisy on a Saturday night but probably not as noticeable if you\u2019re up a few more floors than we were. We were also adjusting to jet lag so that could have made it more noticeable. Sunday and Monday nights were quiet.",5,positive,4 weeks ago,3 rue Caron 04 Arr.,"('Paris',)",Ile-de-France,75004
data_sj/ca/187147/641585/918606605.html,Hotel Caron le Marais,"""Beware, they will cancel your reservation for no reason last minute! To be fair, I didn't actually get to stay at this hotel. Based on previous reviews, I booked directly with the hotel a few months before our arrival. I have confirmed the reservation about a month before and they even put a hold of my credit card. One week prior to our arrival I woke up in the morning at 6:00 a.m. and I had a message on my phone saying that my hotel room got canceled. I called them and the lady told me that I canceled my reservation. I told her that I was sleeping and there is no way I could have canceled my reservation because I was asleep during that time. I heard there is a rugby world cup happening and it's possible they canceled it and re-booked it for a much higher price. She told me that I canceled 2 hours ago and the room is gone now.",1,negative,"September 26, 2023",3 rue Caron 04 Arr.,"('Paris',)",Ile-de-France,75004
data_sj/ca/187147/641585/919970434.html,Hotel Caron le Marais,"""AVOID THIS HOTEL, THE STAFF ARE RUDE AND INCONSIDERATE. DESPITE ME SENDING 6 EMAILS NO-ONE BOTHERED TO REPLY BACK FOR DAYS ON END EVENTUALLY AFTER I RANG THEM SOMEONE RUDELY REPLIED MY EMAIL. \nI HAD TO CANCEL MY STAY DUE TO MY GRANDFATHER DYING AND THE HOTEL REFUSED TO BELIEVE ME OR GIVE ME A REFUND. I HAD BOOKED THRU HOTELS.COM WHO WHEN I EXPLAINED THE SITUATION THAT HE HAD DIED SAID THEY WOULD WAIVE THEIR CHARGES BUT WOULD NEED TO SPEAK\nTO THE HOTEL TO GET THEM TO WAIVE THEIR CHARGES. UPON SPEAKING TO THE HOTEL THEY REFUSED TO BELIEVE THE REASON FOR WANTING TO WAIVE THE CHARGES AND CHARGED ALL THE DAYS I WAS DUE TO STAY AT THE HOTEL. WHAT A COMPLETE JOKE. THATS NOT HOW BUSINESS IS DONE ESPECIALLY WHEN YOU HAVE SUPPLIED A DEATH CERTIFICATE. I URGE YOU TO AVOID GIVING THIS HOTEL YOUR BUSINESS AND STAY WHERE STAFF REPLY YOUR EMAILS, STAFF ARE RUDE, AND PEOPLE HAVE COMPASSION TOWARDS YOUR SITUATION WHEN YOU HAVE SUPPLIED MEDICAL EVIDENCE. AVOID THIS HOTEL",1,negative,"October 5, 2023",3 rue Caron 04 Arr.,"('Paris',)",Ile-de-France,75004
data_sj/ca/155002/248177/895622369.html,Monte Carlo Inn - Oakville Suites,"""Nice motel, but right next to the autobahn.\nClean rooms and nice staff. Myroslava from breakfast is such a friendly and lovely Lady!\n\nUnfortunately the windows couldn't be opened in the room to let fresh air in.\nBut equipped with microwave, safe, fridge, Coffee machine, tv, iron, bathtub.",5,positive,"June 17, 2023",374 South Service Rd E,"('Oakville',)",Ontario,L6J 2X6
data_sj/ca/155002/248177/915640603.html,Monte Carlo Inn - Oakville Suites,"""I am actually in shock to see any good reviews that have been written about this hotel. It was, for lack of a better word, a dump! The room was dirty; small little hairs everywhere, liquid marks on tables, towels were thin and stained, and the sheets were stained as well. The bathroom fan made the most obnoxious noise and didn\u2019t even work. I stayed for 2 nights (unfortunately) and when I came back after for my second night, the coffee machine hadn\u2019t been opened or cleaned..\nFrom the moment I checked in, I knew it was going to be bad by the preview I got from the rude clerk and broken elevator!\nStay away.",1,negative,"September 9, 2023",374 South Service Rd E,"('Oakville',)",Ontario,L6J 2X6
data_sj/ca/155002/248177/915311383.html,Monte Carlo Inn - Oakville Suites,"""I recently had the pleasure of staying at Monte Carlo Inn, and I must say it was a delightful experience from start to finish. \nDuring my stay, I had the pleasure of interacting with Myroslava who is a true gem of the hotel's dining staff. Her dedication to ensuring guests had a memorable breakfast experience was truly remarkable.",5,positive,"September 7, 2023",374 South Service Rd E,"('Oakville',)",Ontario,L6J 2X6
